CaseID,ActivityID,Duration,TimeSinceLastEvent,Timestamp,PlannedDuration,PlannedTimestamp,InstanceID,EndTimestamp,PlannedEndTimestamp
514,7,874,874,27332,1110,30885,514,30209,34665
514,8,2877,2877,30209,3780,34665,514,30209,34665
515,13,12,12,12,85,85,515,4420,10894
515,14,210,210,222,150,235,515,4420,10894
515,15,201,201,423,475,710,515,4420,10894
515,16,7,7,430,3960,4670,515,4420,10894
515,1,917,917,1347,1109,5779,515,4420,10894
515,2,388,388,1735,240,6019,515,4420,10894
515,3,836,836,2571,915,6934,515,4420,10894
515,4,1849,1849,4420,3960,10894,515,4420,10894
516,13,20113,20113,20113,21935,21935,516,32664,41101
516,14,2847,2847,22960,90,22025,516,32664,41101
516,15,1886,1886,24846,2250,24275,516,32664,41101
516,14,2056,2056,26902,2670,26945,516,32664,41101
516,15,513,513,27415,890,27835,516,32664,41101
516,16,192,192,27607,3780,31615,516,32664,41101
516,1,165,165,27772,2092,33707,516,32664,41101
516,5,263,98,27870,1326,32941,516,32664,41101
516,9,576,313,28183,1255,32870,516,32664,41101
516,10,709,709,28892,90,32960,516,32664,41101
516,6,1241,219,29111,240,33181,516,32664,41101
516,11,440,221,29332,820,33780,516,32664,41101
516,7,786,565,29897,930,34111,516,32664,41101
516,2,2154,29,29926,240,33947,516,32664,41101
516,10,944,350,30276,560,34340,516,32664,41101
516,3,687,337,30613,960,34907,516,32664,41101
516,4,73,73,30686,3960,38867,516,32664,41101
516,8,1101,312,30998,6990,41101,516,32664,41101
516,11,1153,431,31429,1625,35965,516,32664,41101
516,12,1235,1235,32664,3780,39745,516,32664,41101
517,13,724,724,724,1032,1032,517,3645,12191
517,14,343,343,1067,90,1122,517,3645,12191
517,15,892,892,1959,1240,2362,517,3645,12191
517,16,19,19,1978,3780,6142,517,3645,12191
517,5,9,9,1987,42,6184,517,3645,12191
517,1,42,33,2020,132,6274,517,3645,12191
517,6,137,104,2124,150,6334,517,3645,12191
517,2,172,68,2192,135,6409,517,3645,12191
517,7,120,52,2244,120,6454,517,3645,12191
517,8,30,30,2274,4230,10684,517,3645,12191
517,3,185,103,2377,285,6694,517,3645,12191
517,9,431,32,2409,459,6601,517,3645,12191
517,4,99,67,2476,5160,11854,517,3645,12191
517,10,130,63,2539,150,6751,517,3645,12191
517,11,203,203,2742,280,7031,517,3645,12191
517,12,903,903,3645,5160,12191,517,3645,12191
518,13,331,331,331,1042,1042,518,7114,18076
518,14,807,807,1138,150,1192,518,7114,18076
518,15,236,236,1374,190,1382,518,7114,18076
518,14,324,324,1698,350,1732,518,7114,18076
518,15,618,618,2316,780,2512,518,7114,18076
518,16,629,629,2945,4230,6742,518,7114,18076
518,5,261,261,3206,888,7630,518,7114,18076
518,9,288,27,3233,779,7521,518,7114,18076
518,10,671,671,3904,240,7761,518,7114,18076
518,1,991,32,3936,999,7741,518,7114,18076
518,6,807,77,4013,240,7870,518,7114,18076
518,11,131,22,4035,380,8141,518,7114,18076
518,2,188,89,4124,240,7981,518,7114,18076
518,7,149,38,4162,395,8265,518,7114,18076
518,3,142,104,4266,395,8376,518,7114,18076
518,8,1383,1279,5545,9700,17965,518,7114,18076
518,12,1771,261,5806,9700,17841,518,7114,18076
518,4,2848,1308,7114,9700,18076,518,7114,18076
519,13,116,116,116,262,262,519,10846,17467
519,14,336,336,452,180,442,519,10846,17467
519,15,943,943,1395,1245,1687,519,10846,17467
519,16,1107,1107,2502,6680,8367,519,10846,17467
519,5,524,524,3026,823,9190,519,10846,17467
519,6,356,356,3382,90,9280,519,10846,17467
519,7,1365,1365,4747,1865,11145,519,10846,17467
519,8,2910,2910,7657,3780,14925,519,10846,17467
519,1,6740,1585,9242,6875,15242,519,10846,17467
519,2,449,449,9691,360,15602,519,10846,17467
519,3,666,666,10357,725,16327,519,10846,17467
519,4,489,489,10846,1140,17467,519,10846,17467
520,13,32296,32296,32296,37993,37993,520,42589,50659
520,14,5723,5723,38019,90,38083,520,42589,50659
520,15,934,934,38953,1220,39303,520,42589,50659
520,16,1281,1281,40234,4625,43928,520,42589,50659
520,5,180,180,40414,916,44844,520,42589,50659
520,9,283,103,40517,314,44242,520,42589,50659
520,10,122,122,40639,150,44392,520,42589,50659
520,11,170,170,40809,405,44797,520,42589,50659
520,12,488,488,41297,3170,47967,520,42589,50659
520,6,916,33,41330,240,45084,520,42589,50659
520,1,1161,65,41395,1194,45122,520,42589,50659
520,2,122,122,41517,150,45272,520,42589,50659
520,7,214,27,41544,415,45499,520,42589,50659
520,8,56,56,41600,5160,50659,520,42589,50659
520,3,181,98,41698,455,45727,520,42589,50659
520,4,891,891,42589,3565,49292,520,42589,50659
521,13,271,271,271,364,364,521,11979,11779
521,14,389,389,660,300,664,521,11979,11779
521,15,624,624,1284,775,1439,521,11979,11779
521,16,7421,7421,8705,3960,5399,521,11979,11779
521,9,25,25,8730,1266,6665,521,11979,11779
521,5,177,152,8882,1170,6569,521,11979,11779
521,1,556,379,9261,466,5865,521,11979,11779
521,2,103,103,9364,240,6105,521,11979,11779
521,3,129,129,9493,380,6485,521,11979,11779
521,10,1436,673,10166,240,6905,521,11979,11779
521,2,729,56,10222,460,6945,521,11979,11779
521,6,1382,42,10264,420,6989,521,11979,11779
521,11,470,372,10636,785,7690,521,11979,11779
521,3,541,127,10763,790,7735,521,11979,11779
521,12,248,121,10884,3960,11650,521,11979,11779
521,7,1175,555,11439,830,7819,521,11979,11779
521,8,216,216,11655,3960,11779,521,11979,11779
521,4,1216,324,11979,3960,11695,521,11979,11779
522,13,51,51,51,121,121,522,5856,13386
522,14,265,265,316,240,361,522,5856,13386
522,15,126,126,442,370,731,522,5856,13386
522,16,637,637,1079,6225,6956,522,5856,13386
522,5,456,456,1535,1884,8840,522,5856,13386
522,1,1129,673,2208,1335,8291,522,5856,13386
522,2,481,481,2689,300,8591,522,5856,13386
522,6,1212,58,2747,240,9080,522,5856,13386
522,3,676,618,3365,2035,10626,522,5856,13386
522,7,2024,1406,4771,900,9980,522,5856,13386
522,4,2161,755,5526,2760,13386,522,5856,13386
522,8,1085,330,5856,840,10820,522,5856,13386
523,13,242,242,242,1409,1409,523,67381,49169
523,14,1197,1197,1439,90,1499,523,67381,49169
523,15,470,470,1909,850,2349,523,67381,49169
523,16,25905,25905,27814,3780,6129,523,67381,49169
523,1,37704,37704,65518,37750,43879,523,67381,49169
523,2,643,643,66161,90,43969,523,67381,49169
523,3,1141,1141,67302,1420,45389,523,67381,49169
523,4,79,79,67381,3780,49169,523,67381,49169
524,13,166,166,166,144,144,524,9983,11396
524,14,232,232,398,300,444,524,9983,11396
524,15,339,339,737,470,914,524,9983,11396
524,16,7790,7790,8527,4020,4934,524,9983,11396
524,1,111,111,8638,907,5841,524,9983,11396
524,2,887,887,9525,110,5951,524,9983,11396
524,3,195,195,9720,285,6236,524,9983,11396
524,4,263,263,9983,5160,11396,524,9983,11396
525,13,89,89,89,1124,1124,525,5071,13571
525,14,1079,1079,1168,90,1214,525,5071,13571
525,15,979,979,2147,1220,2434,525,5071,13571
525,16,2,2,2149,3780,6214,525,5071,13571
525,5,82,82,2231,231,6445,525,5071,13571
525,1,157,75,2306,1087,7301,525,5071,13571
525,6,376,301,2607,300,6745,525,5071,13571
525,9,671,213,2820,619,6833,525,5071,13571
525,10,333,333,3153,420,7253,525,5071,13571
525,7,570,24,3177,775,7520,525,5071,13571
525,11,143,119,3296,415,7668,525,5071,13571
525,12,28,28,3324,5160,12828,525,5071,13571
525,2,1050,32,3356,180,7481,525,5071,13571
525,8,1092,913,4269,5320,12840,525,5071,13571
525,3,1010,97,4366,1050,8531,525,5071,13571
525,4,705,705,5071,5040,13571,525,5071,13571
526,13,1659,1659,1659,4029,4029,526,10476,17807
526,14,2431,2431,4090,90,4119,526,10476,17807
526,15,1093,1093,5183,1210,5329,526,10476,17807
526,14,523,523,5706,430,5759,526,10476,17807
526,15,741,741,6447,1060,6819,526,10476,17807
526,16,130,130,6577,3780,10599,526,10476,17807
526,1,164,164,6741,833,11432,526,10476,17807
526,5,247,83,6824,890,11489,526,10476,17807
526,6,717,717,7541,120,11609,526,10476,17807
526,2,819,19,7560,210,11642,526,10476,17807
526,7,136,117,7677,355,11964,526,10476,17807
526,3,785,668,8345,1000,12642,526,10476,17807
526,4,694,694,9039,5165,17807,526,10476,17807
526,8,2799,1437,10476,5510,17474,526,10476,17807
527,13,453,453,453,732,732,527,5749,14086
527,14,305,305,758,90,822,527,5749,14086
527,15,432,432,1190,860,1682,527,5749,14086
527,16,46,46,1236,3780,5462,527,5749,14086
527,1,2991,2991,4227,3624,9086,527,5749,14086
527,2,661,661,4888,90,9176,527,5749,14086
527,3,747,747,5635,1130,10306,527,5749,14086
527,4,114,114,5749,3780,14086,527,5749,14086
528,13,1800,1800,1800,3191,3191,528,15990,18200
528,14,1421,1421,3221,90,3281,528,15990,18200
528,15,1545,1545,4766,1875,5156,528,15990,18200
528,14,654,654,5420,300,5456,528,15990,18200
528,15,387,387,5807,790,6246,528,15990,18200
528,16,882,882,6689,3780,10026,528,15990,18200
528,9,3,3,6692,34,10060,528,15990,18200
528,10,128,128,6820,150,10210,528,15990,18200
528,11,109,109,6929,125,10335,528,15990,18200
528,5,324,84,7013,877,10903,528,15990,18200
528,1,419,95,7108,1264,11290,528,15990,18200
528,6,748,653,7761,240,11143,528,15990,18200
528,7,205,205,7966,410,11553,528,15990,18200
528,10,1121,84,8050,1085,11420,528,15990,18200
528,2,947,5,8055,150,11440,528,15990,18200
528,11,350,345,8400,650,12070,528,15990,18200
528,3,750,405,8805,1030,12470,528,15990,18200
528,6,1493,654,9459,1285,12838,528,15990,18200
528,7,368,368,9827,915,13753,528,15990,18200
528,2,1146,124,9951,850,13320,528,15990,18200
528,3,398,398,10349,650,13970,528,15990,18200
528,12,3010,1061,11410,4230,16300,528,15990,18200
528,4,1784,723,12133,4230,18200,528,15990,18200
528,8,6163,3857,15990,3960,17713,528,15990,18200
529,13,505,505,505,602,602,529,46521,50226
529,14,213,213,718,150,752,529,46521,50226
529,15,1005,1005,1723,845,1597,529,46521,50226
529,14,421,421,2144,520,2117,529,46521,50226
529,15,609,609,2753,735,2852,529,46521,50226
529,16,4485,4485,7238,4230,7082,529,46521,50226
529,5,264,264,7502,1294,8376,529,46521,50226
529,6,1063,1063,8565,90,8466,529,46521,50226
529,7,833,833,9398,1200,9666,529,46521,50226
529,8,1973,1973,11371,3780,13446,529,46521,50226
529,1,37066,32933,44304,38054,45136,529,46521,50226
529,2,1019,1019,45323,90,45226,529,46521,50226
529,3,986,986,46309,1220,46446,529,46521,50226
529,4,212,212,46521,3780,50226,529,46521,50226
530,13,206,206,206,235,235,530,11152,12589
530,14,114,114,320,150,385,530,11152,12589
530,15,148,148,468,455,840,530,11152,12589
530,16,923,923,1391,3565,4405,530,11152,12589
530,5,636,636,2027,1273,5678,530,11152,12589
530,1,1217,581,2608,2219,6624,530,11152,12589
530,6,884,303,2911,240,5918,530,11152,12589
530,7,221,221,3132,4105,10023,530,11152,12589
530,8,137,137,3269,320,10343,530,11152,12589
530,2,1197,536,3805,240,6864,530,11152,12589
530,3,184,184,3989,265,7129,530,11152,12589
530,4,7163,7163,11152,5460,12589,530,11152,12589
531,13,4012,4012,4012,4215,4215,531,8423,17311
531,14,234,234,4246,90,4305,531,8423,17311
531,15,836,836,5082,1110,5415,531,8423,17311
531,16,45,45,5127,3780,9195,531,8423,17311
531,1,18,18,5145,471,9666,531,8423,17311
531,2,503,503,5648,120,9786,531,8423,17311
531,5,658,137,5785,816,10011,531,8423,17311
531,3,207,70,5855,390,10176,531,8423,17311
531,6,210,140,5995,90,10101,531,8423,17311
531,7,536,536,6531,820,10921,531,8423,17311
531,2,1417,741,7272,1225,11401,531,8423,17311
531,6,1032,291,7563,765,11686,531,8423,17311
531,3,690,399,7962,810,12211,531,8423,17311
531,4,173,173,8135,5100,17311,531,8423,17311
531,7,672,100,8235,1115,12801,531,8423,17311
531,8,188,188,8423,3780,16581,531,8423,17311
532,13,4387,4387,4387,4536,4536,532,12343,22995
532,14,515,515,4902,395,4931,532,12343,22995
532,15,1079,1079,5981,830,5761,532,12343,22995
532,14,1489,1489,7470,1750,7511,532,12343,22995
532,15,738,738,8208,1570,9081,532,12343,22995
532,16,1168,1168,9376,7350,16431,532,12343,22995
532,9,114,114,9490,349,16780,532,12343,22995
532,1,171,57,9547,350,16781,532,12343,22995
532,5,245,74,9621,430,16861,532,12343,22995
532,2,257,183,9804,135,16916,532,12343,22995
532,10,328,14,9818,150,16930,532,12343,22995
532,6,442,245,10063,300,17161,532,12343,22995
532,3,726,467,10530,845,17761,532,12343,22995
532,11,733,21,10551,845,17775,532,12343,22995
532,7,554,66,10617,735,17896,532,12343,22995
532,8,214,214,10831,1560,19456,532,12343,22995
532,4,1673,1372,12203,5220,22981,532,12343,22995
532,12,1792,140,12343,5220,22995,532,12343,22995
533,13,52,52,52,1098,1098,533,14238,17765
533,14,1244,1244,1296,240,1338,533,14238,17765
533,15,184,184,1480,435,1773,533,14238,17765
533,14,329,329,1809,75,1848,533,14238,17765
533,15,753,753,2562,965,2813,533,14238,17765
533,16,3100,3100,5662,3960,6773,533,14238,17765
533,9,1,1,5663,447,7220,533,14238,17765
533,10,634,634,6297,240,7460,533,14238,17765
533,11,895,895,7192,1035,8495,533,14238,17765
533,1,1719,189,7381,2623,9396,533,14238,17765
533,5,1901,182,7563,2095,8868,533,14238,17765
533,6,404,404,7967,240,9108,533,14238,17765
533,2,999,413,8380,150,9546,533,14238,17765
533,7,801,388,8768,970,10078,533,14238,17765
533,6,321,321,9089,30,10108,533,14238,17765
533,3,845,136,9225,725,10271,533,14238,17765
533,10,2683,650,9875,2610,11105,533,14238,17765
533,2,942,292,10167,1055,11326,533,14238,17765
533,3,209,209,10376,145,11471,533,14238,17765
533,7,2279,992,11368,2700,12808,533,14238,17765
533,4,1111,119,11487,4230,15701,533,14238,17765
533,11,2530,918,12405,2700,13805,533,14238,17765
533,12,1342,1342,13747,3960,17765,533,14238,17765
533,8,2870,491,14238,3960,16768,533,14238,17765
534,13,335,335,335,808,808,534,37950,44978
534,14,506,506,841,90,898,534,37950,44978
534,15,1458,1458,2299,1935,2833,534,37950,44978
534,16,1317,1317,3616,3780,6613,534,37950,44978
534,5,943,943,4559,1409,8022,534,37950,44978
534,6,506,506,5065,90,8112,534,37950,44978
534,7,1012,1012,6077,1240,9352,534,37950,44978
534,8,60,60,6137,3780,13132,534,37950,44978
534,1,32266,29745,35882,33285,39898,534,37950,44978
534,2,1049,1049,36931,90,39988,534,37950,44978
534,3,1010,1010,37941,1210,41198,534,37950,44978
534,4,9,9,37950,3780,44978,534,37950,44978
535,13,96,96,96,1072,1072,535,5022,14929
535,14,1159,1159,1255,240,1312,535,5022,14929
535,15,856,856,2111,1020,2332,535,5022,14929
535,16,385,385,2496,4680,7012,535,5022,14929
535,5,103,103,2599,147,7159,535,5022,14929
535,6,131,131,2730,150,7309,535,5022,14929
535,7,168,168,2898,455,7764,535,5022,14929
535,1,1044,642,3540,1477,8489,535,5022,14929
535,8,891,249,3789,3565,11329,535,5022,14929
535,2,673,424,4213,300,8789,535,5022,14929
535,3,740,740,4953,830,9619,535,5022,14929
535,4,69,69,5022,5310,14929,535,5022,14929
536,13,250,250,250,980,980,536,6510,12660
536,14,976,976,1226,300,1280,536,6510,12660
536,15,673,673,1899,920,2200,536,6510,12660
536,14,285,285,2184,75,2275,536,6510,12660
536,15,823,823,3007,1080,3355,536,6510,12660
536,16,1514,1514,4521,3960,7315,536,6510,12660
536,1,429,429,4950,630,7945,536,6510,12660
536,2,227,227,5177,90,8035,536,6510,12660
536,3,549,549,5726,845,8880,536,6510,12660
536,4,784,784,6510,3780,12660,536,6510,12660
537,13,788,788,788,1394,1394,537,6342,11839
537,14,783,783,1571,240,1634,537,6342,11839
537,15,409,409,1980,775,2409,537,6342,11839
537,16,3580,3580,5560,3600,6009,537,6342,11839
537,1,50,50,5610,250,6259,537,6342,11839
537,2,304,304,5914,135,6394,537,6342,11839
537,3,248,248,6162,285,6679,537,6342,11839
537,4,180,180,6342,5160,11839,537,6342,11839
538,13,154,154,154,675,675,538,20646,12581
538,14,781,781,935,300,975,538,20646,12581
538,15,917,917,1852,925,1900,538,20646,12581
538,16,212,212,2064,2760,4660,538,20646,12581
538,1,138,138,2202,39,4699,538,20646,12581
538,5,189,51,2253,50,4710,538,20646,12581
538,2,85,34,2287,240,4939,538,20646,12581
538,6,111,77,2364,300,5010,538,20646,12581
538,3,121,44,2408,380,5319,538,20646,12581
538,7,287,243,2651,395,5405,538,20646,12581
538,8,83,83,2734,2040,7445,538,20646,12581
538,9,1509,839,3573,1841,6501,538,20646,12581
538,10,447,447,4020,150,6651,538,20646,12581
538,11,209,209,4229,185,6836,538,20646,12581
538,2,2243,422,4651,1975,7294,538,20646,12581
538,10,824,402,5053,865,7701,538,20646,12581
538,3,682,280,5333,920,8214,538,20646,12581
538,4,162,162,5495,3960,12174,538,20646,12581
538,11,722,280,5775,650,8351,538,20646,12581
538,12,14871,14871,20646,4230,12581,538,20646,12581
539,13,35,35,35,44,44,539,3170,12541
539,14,84,84,119,135,179,539,3170,12541
539,15,159,159,278,280,459,539,3170,12541
539,16,95,95,373,5160,5619,539,3170,12541
539,5,8,8,381,207,5826,539,3170,12541
539,1,167,159,540,428,6047,539,3170,12541
539,6,379,220,760,240,6066,539,3170,12541
539,2,363,143,903,165,6212,539,3170,12541
539,3,603,603,1506,855,7067,539,3170,12541
539,4,81,81,1587,3780,10847,539,3170,12541
539,7,901,74,1661,1075,7141,539,3170,12541
539,8,1509,1509,3170,5400,12541,539,3170,12541
540,13,339,339,339,1319,1319,540,11552,16845
540,14,1010,1010,1349,90,1409,540,11552,16845
540,15,1005,1005,2354,1210,2619,540,11552,16845
540,14,2043,2043,4397,1815,4434,540,11552,16845
540,15,691,691,5088,945,5379,540,11552,16845
540,16,1741,1741,6829,3780,9159,540,11552,16845
540,9,8,8,6837,468,9627,540,11552,16845
540,1,84,76,6913,169,9328,540,11552,16845
540,2,188,188,7101,165,9493,540,11552,16845
540,5,592,320,7421,1416,10575,540,11552,16845
540,10,669,85,7506,270,9897,540,11552,16845
540,3,603,198,7704,855,10348,540,11552,16845
540,4,139,139,7843,5220,15568,540,11552,16845
540,11,605,268,8111,735,10632,540,11552,16845
540,6,944,254,8365,180,10755,540,11552,16845
540,12,1102,848,9213,5315,15947,540,11552,16845
540,7,981,133,9346,1050,11805,540,11552,16845
540,8,2206,2206,11552,5040,16845,540,11552,16845
541,13,379,379,379,354,354,541,17986,15016
541,14,215,215,594,300,654,541,17986,15016
541,15,545,545,1139,795,1449,541,17986,15016
541,14,1505,1505,2644,1250,2699,541,17986,15016
541,15,813,813,3457,740,3439,541,17986,15016
541,16,4793,4793,8250,5100,8539,541,17986,15016
541,1,338,338,8588,672,9211,541,17986,15016
541,2,402,402,8990,90,9301,541,17986,15016
541,3,1378,1378,10368,1935,11236,541,17986,15016
541,4,7618,7618,17986,3780,15016,541,17986,15016
542,13,1287,1287,1287,1513,1513,542,10929,12071
542,14,809,809,2096,600,2113,542,10929,12071
542,15,1313,1313,3409,1345,3458,542,10929,12071
542,16,331,331,3740,385,3843,542,10929,12071
542,1,898,898,4638,1158,5001,542,10929,12071
542,2,441,441,5079,180,5181,542,10929,12071
542,3,904,904,5983,1200,6381,542,10929,12071
542,2,3051,3051,9034,2795,9176,542,10929,12071
542,3,806,806,9840,2049,11225,542,10929,12071
542,4,1089,1089,10929,846,12071,542,10929,12071
543,13,352,352,352,861,861,543,12584,19970
543,14,616,616,968,150,1011,543,12584,19970
543,15,173,173,1141,140,1151,543,12584,19970
543,14,448,448,1589,470,1621,543,12584,19970
543,15,700,700,2289,660,2281,543,12584,19970
543,16,217,217,2506,4230,6511,543,12584,19970
543,5,362,362,2868,934,7445,543,12584,19970
543,6,721,721,3589,180,7625,543,12584,19970
543,1,1555,472,4061,3594,10105,543,12584,19970
543,7,1286,814,4875,710,8335,543,12584,19970
543,6,505,505,5380,1110,9445,543,12584,19970
543,7,585,585,5965,585,10030,543,12584,19970
543,2,2155,251,6216,180,10285,543,12584,19970
543,3,1405,1405,7621,685,10970,543,12584,19970
543,8,2352,696,8317,6960,16990,543,12584,19970
543,2,708,12,8329,1415,12385,543,12584,19970
543,3,481,481,8810,565,12950,543,12584,19970
543,4,3774,3774,12584,7020,19970,543,12584,19970
544,13,160,160,160,953,953,544,6843,12129
544,14,824,824,984,90,1043,544,6843,12129
544,15,597,597,1581,845,1888,544,6843,12129
544,16,1146,1146,2727,3780,5668,544,6843,12129
544,5,299,299,3026,1322,6990,544,6843,12129
544,6,1053,1053,4079,90,7080,544,6843,12129
544,1,1601,249,4328,1731,7399,544,6843,12129
544,2,211,211,4539,90,7489,544,6843,12129
544,7,989,529,5068,1210,8290,544,6843,12129
544,8,22,22,5090,3780,12070,544,6843,12129
544,3,613,62,5152,860,8349,544,6843,12129
544,4,1691,1691,6843,3780,12129,544,6843,12129
545,13,241,241,241,1738,1738,545,25511,14760
545,14,1583,1583,1824,150,1888,545,25511,14760
545,15,148,148,1972,140,2028,545,25511,14760
545,14,942,942,2914,845,2873,545,25511,14760
545,15,1424,1424,4338,800,3673,545,25511,14760
545,16,14522,14522,18860,4230,7903,545,25511,14760
545,1,1253,1253,20113,1422,9325,545,25511,14760
545,2,401,401,20514,150,9475,545,25511,14760
545,3,645,645,21159,585,10060,545,25511,14760
545,2,154,154,21313,340,10400,545,25511,14760
545,3,119,119,21432,130,10530,545,25511,14760
545,4,4079,4079,25511,4230,14760,545,25511,14760
546,13,2771,2771,2771,5163,5163,546,18759,24156
546,14,890,890,3661,90,5253,546,18759,24156
546,15,3577,3577,7238,1040,6293,546,18759,24156
546,16,650,650,7888,3780,10073,546,18759,24156
546,5,1264,1264,9152,1614,11687,546,18759,24156
546,6,1735,1735,10887,420,12107,546,18759,24156
546,7,373,373,11260,517,12624,546,18759,24156
546,1,3533,161,11421,3863,13936,546,18759,24156
546,8,630,469,11890,318,12942,546,18759,24156
546,2,703,234,12124,90,14026,546,18759,24156
546,3,557,557,12681,815,14841,546,18759,24156
546,2,3614,3614,16295,3695,18536,546,18759,24156
546,3,1346,1346,17641,1840,20376,546,18759,24156
546,4,1118,1118,18759,3780,24156,546,18759,24156
547,13,549,549,549,721,721,547,3468,11629
547,14,200,200,749,90,811,547,3468,11629
547,15,586,586,1335,905,1716,547,3468,11629
547,16,150,150,1485,3780,5496,547,3468,11629
547,1,227,227,1712,963,6459,547,3468,11629
547,2,936,936,2648,240,6699,547,3468,11629
547,3,769,769,3417,970,7669,547,3468,11629
547,4,51,51,3468,3960,11629,547,3468,11629
548,13,71,71,71,1205,1205,548,7831,15015
548,14,1163,1163,1234,90,1295,548,7831,15015
548,15,944,944,2178,1220,2515,548,7831,15015
548,14,485,485,2663,195,2710,548,7831,15015
548,15,151,151,2814,585,3295,548,7831,15015
548,16,1276,1276,4090,3780,7075,548,7831,15015
548,5,135,135,4225,203,7278,548,7831,15015
548,9,174,39,4264,1065,8140,548,7831,15015
548,6,151,112,4376,150,7428,548,7831,15015
548,7,612,612,4988,795,8223,548,7831,15015
548,1,1174,276,5264,1505,8580,548,7831,15015
548,10,1011,11,5275,180,8320,548,7831,15015
548,2,568,557,5832,300,8880,548,7831,15015
548,11,979,422,6254,1050,9370,548,7831,15015
548,3,637,215,6469,820,9700,548,7831,15015
548,4,143,143,6612,5315,15015,548,7831,15015
548,8,2784,1160,7772,2880,11103,548,7831,15015
548,12,1577,59,7831,5400,14770,548,7831,15015
549,13,286,286,286,932,932,549,5738,9572
549,14,774,774,1060,180,1112,549,5738,9572
549,15,146,146,1206,220,1332,549,5738,9572
549,14,680,680,1886,595,1927,549,5738,9572
549,15,143,143,2029,655,2582,549,5738,9572
549,16,1009,1009,3038,3710,6292,549,5738,9572
549,1,35,35,3073,35,6327,549,5738,9572
549,2,61,61,3134,120,6447,549,5738,9572
549,3,124,124,3258,125,6572,549,5738,9572
549,4,2480,2480,5738,3000,9572,549,5738,9572
550,13,4457,4457,4457,4702,4702,550,9832,12718
550,14,302,302,4759,90,4792,550,9832,12718
550,15,285,285,5044,705,5497,550,9832,12718
550,16,1075,1075,6119,3780,9277,550,9832,12718
550,1,1060,1060,7179,1726,11003,550,9832,12718
550,2,1058,1058,8237,420,11423,550,9832,12718
550,3,784,784,9021,945,12368,550,9832,12718
550,4,811,811,9832,350,12718,550,9832,12718
551,13,491,491,491,1451,1451,551,9861,14557
551,14,1145,1145,1636,240,1691,551,9861,14557
551,15,1490,1490,3126,1820,3511,551,9861,14557
551,16,298,298,3424,3840,7351,551,9861,14557
551,1,1741,1741,5165,2021,9372,551,9861,14557
551,2,328,328,5493,90,9462,551,9861,14557
551,3,1090,1090,6583,1315,10777,551,9861,14557
551,4,3278,3278,9861,3780,14557,551,9861,14557
552,13,553,553,553,1407,1407,552,18031,27820
552,14,884,884,1437,90,1497,552,18031,27820
552,15,612,612,2049,960,2457,552,18031,27820
552,14,745,745,2794,390,2847,552,18031,27820
552,15,1432,1432,4226,1390,4237,552,18031,27820
552,16,564,564,4790,3780,8017,552,18031,27820
552,1,1085,1085,5875,1463,9480,552,18031,27820
552,2,403,403,6278,90,9570,552,18031,27820
552,3,436,436,6714,805,10375,552,18031,27820
552,5,4703,2779,9493,5966,13983,552,18031,27820
552,6,1282,1282,10775,90,14073,552,18031,27820
552,2,4500,439,11214,4120,14495,552,18031,27820
552,3,709,709,11923,920,15415,552,18031,27820
552,7,1233,85,12008,1370,15443,552,18031,27820
552,9,7427,209,12217,8883,16900,552,18031,27820
552,6,596,387,12604,440,15883,552,18031,27820
552,4,863,182,12786,3780,19195,552,18031,27820
552,7,618,436,13222,935,16818,552,18031,27820
552,8,388,388,13610,3780,20598,552,18031,27820
552,10,1609,216,13826,180,17080,552,18031,27820
552,11,623,623,14449,885,17965,552,18031,27820
552,10,2114,2114,16563,1885,19850,552,18031,27820
552,11,958,958,17521,1070,20920,552,18031,27820
552,12,510,510,18031,6900,27820,552,18031,27820
553,13,1392,1392,1392,1562,1562,553,12084,16377
553,14,209,209,1601,90,1652,553,12084,16377
553,15,508,508,2109,800,2452,553,12084,16377
553,14,1129,1129,3238,850,3302,553,12084,16377
553,15,380,380,3618,735,4037,553,12084,16377
553,16,2258,2258,5876,3780,7817,553,12084,16377
553,9,616,616,6492,1370,9187,553,12084,16377
553,5,720,104,6596,1350,9167,553,12084,16377
553,6,678,678,7274,90,9257,553,12084,16377
553,10,892,110,7384,180,9367,553,12084,16377
553,7,423,313,7697,800,10057,553,12084,16377
553,1,2323,502,8199,2650,10467,553,12084,16377
553,11,949,134,8333,1060,10427,553,12084,16377
553,8,843,207,8540,3780,13837,553,12084,16377
553,2,360,19,8559,90,10557,553,12084,16377
553,3,856,856,9415,1110,11667,553,12084,16377
553,12,1183,101,9516,4080,14507,553,12084,16377
553,2,410,309,9825,135,11802,553,12084,16377
553,3,415,415,10240,795,12597,553,12084,16377
553,4,1844,1844,12084,3780,16377,553,12084,16377
554,13,101,101,101,255,255,554,8445,15306
554,14,276,276,377,180,435,554,8445,15306
554,15,520,520,897,505,940,554,8445,15306
554,16,173,173,1070,2880,3820,554,8445,15306
554,5,116,116,1186,677,4497,554,8445,15306
554,9,460,344,1530,506,4326,554,8445,15306
554,1,536,76,1606,1154,4974,554,8445,15306
554,10,396,320,1926,385,4711,554,8445,15306
554,6,757,17,1943,240,4737,554,8445,15306
554,2,833,496,2439,240,5214,554,8445,15306
554,7,519,23,2462,815,5552,554,8445,15306
554,11,666,130,2592,835,5546,554,8445,15306
554,3,529,376,2968,815,6029,554,8445,15306
554,10,454,78,3046,520,6066,554,8445,15306
